route_id,service_id,trip_id,direction_id,wheelchair_accessible,bikes_allowed,shape_id
249,3229,1258077901,0,1,0,1249
249,3229,1258077911,0,1,0,1249
249,3229,1258077921,0,1,0,1249
249,3229,1258077931,0,1,0,1249
249,3229,1258077941,0,1,0,1249
249,3229,1258077951,0,1,0,1249
249,3229,1258077961,0,1,0,1249
249,3229,1258077971,0,1,0,1249
249,3229,1258083861,0,1,0,1249
249,3229,1258083871,0,1,0,1249
249,3229,1258083881,0,1,0,1249
249,3229,1258083891,0,1,0,1249
249,3229,1258083901,0,1,0,1249
249,3229,1258083911,0,1,0,1249
249,3229,1258083921,0,1,0,1249
249,3229,1258083931,0,1,0,1249
249,3229,1258083951,0,1,0,1249
249,3229,1258083961,0,1,0,1249
249,3229,1258083971,0,1,0,1249
249,3229,1258083981,0,1,0,1249
249,3229,1258083991,0,1,0,1249
249,3229,1258084001,0,1,0,1249
249,3229,1258084011,0,1,0,1249
249,3229,1258084021,0,1,0,1249
249,3229,1258084031,0,1,0,1249
249,3229,1258084041,0,1,0,1249
249,3229,1258084051,0,1,0,1249
249,3229,1258084061,0,1,0,1249
249,3229,1258084071,0,1,0,1249
249,3229,1258084081,0,1,0,1249
249,3229,1258084091,0,1,0,1249
249,3229,1258084101,0,1,0,1249
249,3229,1258084111,0,1,0,1249
249,3229,1258084121,0,1,0,1249
249,3229,1258084131,0,1,0,1249
249,3229,1258084141,0,1,0,1249
249,3229,1258084151,0,1,0,1249
249,3229,1258084161,0,1,0,1249
249,3229,1258084171,0,1,0,1249
249,3229,1258084181,0,1,0,1249
249,3229,1258084191,0,1,0,1249
249,3229,1258077842,1,1,0,2249
249,3229,1258077852,1,1,0,2249
249,3229,1258077862,1,1,0,2249
249,3229,1258077872,1,1,0,2249
249,3229,1258077882,1,1,0,2249
249,3229,1258077892,1,1,0,2249
249,3229,1258077902,1,1,0,2249
249,3229,1258077912,1,1,0,2249
249,3229,1258077922,1,1,0,2249
249,3229,1258077932,1,1,0,2249
249,3229,1258077942,1,1,0,2249
249,3229,1258077952,1,1,0,2249
249,3229,1258077962,1,1,0,2249
249,3229,1258077972,1,1,0,2249
249,3229,1258083862,1,1,0,2249
249,3229,1258083872,1,1,0,2249
249,3229,1258083882,1,1,0,2249
249,3229,1258083892,1,1,0,2249
249,3229,1258083902,1,1,0,2249
249,3229,1258083912,1,1,0,2249
249,3229,1258083922,1,1,0,2249
249,3229,1258083932,1,1,0,2249
249,3229,1258083942,1,1,0,2249
249,3229,1258083952,1,1,0,2249
249,3229,1258083962,1,1,0,2249
249,3229,1258083972,1,1,0,2249
249,3229,1258083982,1,1,0,2249
249,3229,1258083992,1,1,0,2249
249,3229,1258084002,1,1,0,2249
249,3229,1258084012,1,1,0,2249
249,3229,1258084022,1,1,0,2249
249,3229,1258084032,1,1,0,2249
249,3229,1258084042,1,1,0,2249
249,3229,1258084052,1,1,0,2249
249,3229,1258084062,1,1,0,2249
249,3229,1258084072,1,1,0,2249
249,3229,1258084082,1,1,0,2249
249,3229,1258084092,1,1,0,2249
249,3229,1258084102,1,1,0,2249
249,3229,1258084112,1,1,0,2249
249,3229,1258084122,1,1,0,2249
249,3229,1258084132,1,1,0,2249
249,3229,1258084142,1,1,0,2249
249,3229,1258084152,1,1,0,2249
249,3229,1258084162,1,1,0,2249
249,3229,1258084172,1,1,0,2249
249,3229,1258084182,1,1,0,2249
249,3229,1258084192,1,1,0,2249
253,3229,1258066451,0,1,1,1253
253,3229,1258066461,0,1,1,1253
253,3229,1258066471,0,1,1,1253
253,3229,1258066481,0,1,1,1253
253,3229,1258066491,0,1,1,1253
253,3229,1258066501,0,1,1,1253
253,3229,1258089081,0,1,1,1253
253,3229,1258089091,0,1,1,1253
253,3229,1258089101,0,1,1,1253
253,3229,1258089111,0,1,1,1253
253,3229,1258089121,0,1,1,1253
253,3229,1258089131,0,1,1,1253
253,3229,1258089141,0,1,1,1253
253,3229,1258089151,0,1,1,1253
253,3229,1258089161,0,1,1,1253
253,3229,1258089171,0,1,1,1253
253,3229,1258089181,0,1,1,1253
253,3229,1258089191,0,1,1,1253
253,3229,1258089201,0,1,1,1253
253,3229,1258089211,0,1,1,1253
253,3229,1258089221,0,1,1,1253
253,3229,1258095201,0,1,1,1253
253,3229,1258095211,0,1,1,1253
253,3229,1258095221,0,1,1,1253
253,3229,1258095231,0,1,1,1253
253,3229,1258095241,0,1,1,1253
253,3229,1258095251,0,1,1,1253
253,3229,1258095261,0,1,1,1253
253,3229,1258095271,0,1,1,1253
253,3229,1258095281,0,1,1,1253
253,3229,1258095291,0,1,1,1253
253,3229,1258095301,0,1,1,1253
253,3229,1258095311,0,1,1,1253
253,3229,1258095321,0,1,1,1253
253,3229,1258095331,0,1,1,1253
253,3229,1258095341,0,1,1,1253
253,3229,1258133981,0,1,0,1253
253,3229,1258133991,0,1,0,1253
253,3229,1258134011,0,1,1,1253
253,3229,1258134021,0,1,1,1253
253,3229,1258134031,0,1,1,1253
253,3229,1258134041,0,1,1,1253
253,3229,1258134051,0,1,1,1253
253,3229,1258134061,0,1,1,1253
253,3229,1258134071,0,1,1,1253
253,3229,1258134081,0,1,1,1253
253,3229,1258134091,0,1,1,1253
253,3229,1258134101,0,1,1,1253
253,3229,1258134111,0,1,1,1253
253,3229,1258134121,0,1,1,1253
253,3229,1258134131,0,1,1,1253
253,3229,1258134141,0,1,1,1253
253,3229,1258134151,0,1,1,1253
253,3229,1258134171,0,1,1,1253
253,3229,1258134181,0,1,1,1253
253,3229,1258134191,0,1,1,1253
253,3229,1258134201,0,1,1,1253
253,3229,1258134211,0,1,1,1253
253,3229,1258134221,0,1,1,1253
253,3229,1258134231,0,1,1,1253
253,3229,1258134241,0,1,1,1253
253,3229,1258134251,0,1,1,1253
253,3229,1258134261,0,1,1,1253
253,3229,1258134271,0,1,1,1253
253,3229,1258134291,0,1,1,1253
253,3229,1258134301,0,1,1,1253
253,3229,1258134311,0,1,1,1253
253,3229,1258134321,0,1,1,1253
253,3229,1258134331,0,1,1,1253
253,3229,1258134341,0,1,1,1253
253,3229,1258134351,0,1,1,1253
253,3229,1258134361,0,1,1,1253
253,3229,1258134371,0,1,1,1253
253,3229,1258134381,0,1,1,1253
253,3229,1258134391,0,1,1,1253
253,3229,1258066442,1,1,1,2253
253,3229,1258066452,1,1,1,2253
253,3229,1258066462,1,1,1,2253
253,3229,1258066472,1,1,1,2253
253,3229,1258066482,1,1,1,2253
253,3229,1258066492,1,1,1,2253
253,3229,1258089082,1,1,1,2253
253,3229,1258089092,1,1,1,2253
253,3229,1258089102,1,1,1,2253
253,3229,1258089112,1,1,1,2253
253,3229,1258089122,1,1,1,2253
253,3229,1258089132,1,1,1,2253
253,3229,1258089142,1,1,1,2253
253,3229,1258089152,1,1,1,2253
253,3229,1258089162,1,1,1,2253
253,3229,1258089172,1,1,1,2253
253,3229,1258089182,1,1,1,2253
253,3229,1258089192,1,1,1,2253
253,3229,1258089202,1,1,1,2253
253,3229,1258089212,1,1,1,2253
253,3229,1258089222,1,1,1,2253
253,3229,1258095202,1,1,1,2253
253,3229,1258095212,1,1,1,2253
253,3229,1258095222,1,1,1,2253
253,3229,1258095232,1,1,1,2253
253,3229,1258095242,1,1,1,2253
253,3229,1258095252,1,1,1,2253
253,3229,1258095262,1,1,1,2253
253,3229,1258095272,1,1,1,2253
253,3229,1258095282,1,1,1,2253
253,3229,1258095292,1,1,1,2253
253,3229,1258095302,1,1,1,2253
253,3229,1258095312,1,1,1,2253
253,3229,1258095322,1,1,1,2253
253,3229,1258095332,1,1,1,2253
253,3229,1258095342,1,1,1,2253
253,3229,1258133982,1,1,0,2253
253,3229,1258133992,1,1,0,2253
253,3229,1258134002,1,1,1,2253
253,3229,1258134012,1,1,1,2253
253,3229,1258134022,1,1,1,2253
253,3229,1258134032,1,1,1,2253
253,3229,1258134042,1,1,1,2253
253,3229,1258134052,1,1,1,2253
253,3229,1258134062,1,1,1,2253
253,3229,1258134072,1,1,1,2253
253,3229,1258134082,1,1,1,2253
253,3229,1258134092,1,1,1,2253
253,3229,1258134102,1,1,1,2253
253,3229,1258134112,1,1,1,2253
253,3229,1258134122,1,1,1,2253
253,3229,1258134132,1,1,1,2253
253,3229,1258134142,1,1,1,2253
253,3229,1258134162,1,1,1,2253
253,3229,1258134172,1,1,1,2253
253,3229,1258134182,1,1,1,2253
253,3229,1258134192,1,1,1,2253
253,3229,1258134202,1,1,1,2253
253,3229,1258134212,1,1,1,2253
253,3229,1258134222,1,1,1,2253
253,3229,1258134232,1,1,1,2253
253,3229,1258134242,1,1,1,2253
253,3229,1258134252,1,1,1,2253
253,3229,1258134262,1,1,1,2253
253,3229,1258134282,1,1,1,2253
253,3229,1258134292,1,1,1,2253
253,3229,1258134302,1,1,1,2253
253,3229,1258134312,1,1,1,2253
253,3229,1258134322,1,1,1,2253
253,3229,1258134332,1,1,1,2253
253,3229,1258134342,1,1,1,2253
253,3229,1258134352,1,1,1,2253
253,3229,1258134362,1,1,1,2253
253,3229,1258134372,1,1,1,2253
253,3229,1258134382,1,1,1,2253
258,3229,1258131331,0,1,0,1258
258,3229,1258131341,0,1,0,1258
258,3229,1258131361,0,1,0,1258
258,3229,1258131371,0,1,0,1258
258,3229,1258131381,0,1,0,1258
258,3229,1258131391,0,1,0,1258
258,3229,1258131401,0,1,0,1258
258,3229,1258131411,0,1,0,1258
258,3229,1258131421,0,1,0,1258
258,3229,1258131431,0,1,0,1258
258,3229,1258131441,0,1,0,1258
258,3229,1258131451,0,1,0,1258
258,3229,1258131461,0,1,0,1258
258,3229,1258131471,0,1,0,1258
258,3229,1258131481,0,1,0,1258
258,3229,1258131491,0,1,0,1258
258,3229,1258131501,0,1,0,1258
258,3229,1258131511,0,1,0,1258
258,3229,1258131521,0,1,0,1258
258,3229,1258131531,0,1,0,1258
258,3229,1258131541,0,1,0,1258
258,3229,1258131551,0,1,0,1258
258,3229,1258131561,0,1,0,1258
258,3229,1258131571,0,1,0,1258
258,3229,1258131581,0,1,0,1258
258,3229,1258131591,0,1,0,1258
258,3229,1258131601,0,1,0,1258
258,3229,1258131611,0,1,0,1258
258,3229,1258131621,0,1,0,1258
258,3229,1258131631,0,1,0,1258
258,3229,1258131641,0,1,0,1258
258,3229,1258131651,0,1,0,1258
258,3229,1258131661,0,1,0,1258
258,3229,1258131671,0,1,0,1258
258,3229,1258131681,0,1,0,1258
258,3229,1258131691,0,1,0,1258
258,3229,1258131701,0,1,0,1258
258,3229,1258131711,0,1,0,1258
258,3229,1258131721,0,1,0,1258
258,3229,1258131731,0,1,0,1258
258,3229,1258131741,0,1,0,1258
258,3229,1258131751,0,1,0,1258
258,3229,1258131761,0,1,0,1258
258,3229,1258131771,0,1,0,1258
258,3229,1258131332,1,1,0,2258
258,3229,1258131352,1,1,0,2258
258,3229,1258131362,1,1,0,2258
258,3229,1258131372,1,1,0,2258
258,3229,1258131382,1,1,0,2258
258,3229,1258131392,1,1,0,2258
258,3229,1258131402,1,1,0,2258
258,3229,1258131412,1,1,0,2258
258,3229,1258131422,1,1,0,2258
258,3229,1258131432,1,1,0,2258
258,3229,1258131442,1,1,0,2258
258,3229,1258131452,1,1,0,2258
258,3229,1258131462,1,1,0,2258
258,3229,1258131472,1,1,0,2258
258,3229,1258131482,1,1,0,2258
258,3229,1258131492,1,1,0,2258
258,3229,1258131502,1,1,0,2258
258,3229,1258131512,1,1,0,2258
258,3229,1258131522,1,1,0,2258
258,3229,1258131532,1,1,0,2258
258,3229,1258131542,1,1,0,2258
258,3229,1258131552,1,1,0,2258
258,3229,1258131562,1,1,0,2258
258,3229,1258131572,1,1,0,2258
258,3229,1258131582,1,1,0,2258
258,3229,1258131592,1,1,0,2258
258,3229,1258131602,1,1,0,2258
258,3229,1258131612,1,1,0,2258
258,3229,1258131622,1,1,0,2258
258,3229,1258131632,1,1,0,2258
258,3229,1258131642,1,1,0,2258
258,3229,1258131652,1,1,0,2258
258,3229,1258131662,1,1,0,2258
258,3229,1258131672,1,1,0,2258
258,3229,1258131682,1,1,0,2258
258,3229,1258131692,1,1,0,2258
258,3229,1258131702,1,1,0,2258
258,3229,1258131712,1,1,0,2258
258,3229,1258131722,1,1,0,2258
258,3229,1258131732,1,1,0,2258
258,3229,1258131742,1,1,0,2258
258,3229,1258131752,1,1,0,2258
258,3229,1258131762,1,1,0,2258
258,3229,1258131772,1,1,0,2258
267,3229,1258052381,0,1,0,1267
267,3229,1258052391,0,1,0,1267
267,3229,1258052401,0,1,0,1267
267,3229,1258052411,0,1,0,1267
267,3229,1258052421,0,1,0,1267
267,3229,1258052431,0,1,0,1267
267,3229,1258052441,0,1,0,1267
267,3229,1258052451,0,1,0,1267
267,3229,1258052461,0,1,0,1267
267,3229,1258052471,0,1,0,1267
267,3229,1258052481,0,1,0,1267
267,3229,1258052491,0,1,0,1267
267,3229,1258052501,0,1,0,1267
267,3229,1258052511,0,1,0,1267
267,3229,1258052521,0,1,0,1267
267,3229,1258052531,0,1,0,1267
267,3229,1258052541,0,1,0,1267
267,3229,1258052551,0,1,0,1267
267,3229,1258052561,0,1,0,1267
267,3229,1258052571,0,1,0,1267
267,3229,1258052581,0,1,0,1267
267,3229,1258052591,0,1,0,1267
267,3229,1258052601,0,1,0,1267
267,3229,1258052611,0,1,0,1267
267,3229,1258052621,0,1,0,1267
267,3229,1258052631,0,1,0,1267
267,3229,1258052641,0,1,0,1267
267,3229,1258052651,0,1,0,1267
267,3229,1258052671,0,1,0,1267
267,3229,1258052681,0,1,0,1267
267,3229,1258052691,0,1,0,1267
267,3229,1258052701,0,1,0,1267
267,3229,1258052711,0,1,0,1267
267,3229,1258052721,0,1,0,1267
267,3229,1258052731,0,1,0,1267
267,3229,1258052382,1,1,0,2267
267,3229,1258052392,1,1,0,2267
267,3229,1258052402,1,1,0,2267
267,3229,1258052412,1,1,0,2267
267,3229,1258052422,1,1,0,2267
267,3229,1258052432,1,1,0,2267
267,3229,1258052442,1,1,0,2267
267,3229,1258052452,1,1,0,2267
267,3229,1258052462,1,1,0,2267
267,3229,1258052472,1,1,0,2267
267,3229,1258052482,1,1,0,2267
267,3229,1258052492,1,1,0,2267
267,3229,1258052502,1,1,0,2267
267,3229,1258052512,1,1,0,2267
267,3229,1258052522,1,1,0,2267
267,3229,1258052532,1,1,0,2267
267,3229,1258052542,1,1,0,2267
267,3229,1258052552,1,1,0,2267
267,3229,1258052562,1,1,0,2267
267,3229,1258052572,1,1,0,2267
267,3229,1258052582,1,1,0,2267
267,3229,1258052592,1,1,0,2267
267,3229,1258052602,1,1,0,2267
267,3229,1258052612,1,1,0,2267
267,3229,1258052622,1,1,0,2267
267,3229,1258052632,1,1,0,2267
267,3229,1258052642,1,1,0,2267
267,3229,1258052652,1,1,0,2267
267,3229,1258052662,1,1,0,2267
267,3229,1258052672,1,1,0,2267
267,3229,1258052682,1,1,0,2267
267,3229,1258052692,1,1,0,2267
267,3229,1258052702,1,1,0,2267
267,3229,1258052712,1,1,0,2267
267,3229,1258052722,1,1,0,2267
267,3229,1258052732,1,1,0,2267
268,3229,1258160421,0,1,0,1268
268,3229,1258160431,0,1,0,1268
268,3229,1258160441,0,1,0,1268
268,3229,1258160451,0,1,0,1268
268,3229,1258160461,0,1,0,1268
268,3229,1258160471,0,1,0,1268
268,3229,1258160481,0,1,0,1268
268,3229,1258160491,0,1,0,1268
268,3229,1258160501,0,1,0,1268
268,3229,1258160511,0,1,0,1268
268,3229,1258160521,0,1,0,1268
268,3229,1258160531,0,1,0,1268
268,3229,1258160541,0,1,0,1268
268,3229,1258160551,0,1,0,1268
268,3229,1258160561,0,1,0,1268
268,3229,1258160571,0,1,0,1268
268,3229,1258160581,0,1,0,1268
268,3229,1258160591,0,1,0,1268
268,3229,1258160601,0,1,0,1268
268,3229,1258160611,0,1,0,1268
268,3229,1258160621,0,1,0,1268
268,3229,1258160631,0,1,0,1268
268,3229,1258160641,0,1,0,1268
268,3229,1258160651,0,1,0,1268
268,3229,1258160661,0,1,0,1268
268,3229,1258160671,0,1,0,1268
268,3229,1258160681,0,1,0,1268
268,3229,1258160691,0,1,0,1268
268,3229,1258160701,0,1,0,1268
268,3229,1258160711,0,1,0,1268
268,3229,1258160721,0,1,0,1268
268,3229,1258160731,0,1,0,1268
268,3229,1258160741,0,1,0,1268
268,3229,1258160751,0,1,0,1268
268,3229,1258160761,0,1,0,1268
268,3229,1258160771,0,1,0,1268
268,3229,1258160781,0,1,0,1268
268,3229,1258160791,0,1,0,1268
268,3229,1258160801,0,1,0,1268
268,3229,1258160811,0,1,0,1268
268,3229,1258160821,0,1,0,1268
268,3229,1258160831,0,1,0,1268
268,3229,1258160841,0,1,0,1268
268,3229,1258160851,0,1,0,1268
268,3229,1258160861,0,1,0,1268
268,3229,1258160871,0,1,0,1268
268,3229,1258160881,0,1,0,1268
268,3229,1258160891,0,1,0,1268
268,3229,1258160901,0,1,0,1268
268,3229,1258160911,0,1,0,1268
268,3229,1258160921,0,1,0,1268
268,3229,1258160931,0,1,0,1268
268,3229,1258160941,0,1,0,1268
268,3229,1258160951,0,1,0,1268
268,3229,1258160961,0,1,0,1268
268,3229,1258160971,0,1,0,1268
268,3229,1258160981,0,1,0,1268
268,3229,1258160991,0,1,0,1268
268,3229,1258161001,0,1,0,1268
268,3229,1258161011,0,1,0,1268
268,3229,1258161021,0,1,0,1268
268,3229,1258161031,0,1,0,1268
268,3229,1258161041,0,1,0,1268
268,3229,1258161051,0,1,0,1268
268,3229,1258161061,0,1,0,1268
268,3229,1258161071,0,1,0,1268
268,3229,1258161081,0,1,0,1268
268,3229,1258161091,0,1,0,1268
268,3229,1258161101,0,1,0,1268
268,3229,1258161111,0,1,0,1268
268,3229,1258161121,0,1,0,1268
268,3229,1258161131,0,1,0,1268
268,3229,1258161141,0,1,0,1268
268,3229,1258161151,0,1,0,1268
268,3229,1258161161,0,1,0,1268
268,3229,1258161171,0,1,0,1268
268,3229,1258161181,0,1,0,1268
268,3229,1258161191,0,1,0,1268
268,3229,1258161201,0,1,0,1268
268,3229,1258161211,0,1,0,1268
268,3229,1258161221,0,1,0,1268
268,3229,1258161231,0,1,0,1268
268,3229,1258161241,0,1,0,1268
268,3229,1258161251,0,1,0,1268
268,3229,1258161261,0,1,0,1268
268,3229,1258161271,0,1,0,1268
268,3229,1258161281,0,1,0,1268
268,3229,1258161301,0,1,0,1268
268,3229,1258161311,0,1,0,1268
268,3229,1258161321,0,1,0,1268
268,3229,1258161331,0,1,0,1268
268,3229,1258161341,0,1,0,1268
268,3229,1258161351,0,1,0,1268
268,3229,1258161361,0,1,0,1268
268,3229,1258161371,0,1,0,1268
268,3229,1258161381,0,1,0,1268
268,3229,1258161391,0,1,0,1268
268,3229,1258161401,0,1,0,1268
268,3229,1258161411,0,1,0,1268
268,3229,1258161421,0,1,0,1268
268,3229,1258161431,0,1,0,1268
268,3229,1258161441,0,1,0,1268
268,3229,1258161451,0,1,0,1268
268,3229,1258160422,1,1,0,2268
268,3229,1258160432,1,1,0,2268
268,3229,1258160442,1,1,0,2268
268,3229,1258160452,1,1,0,2268
268,3229,1258160462,1,1,0,2268
268,3229,1258160472,1,1,0,2268
268,3229,1258160482,1,1,0,2268
268,3229,1258160492,1,1,0,2268
268,3229,1258160502,1,1,0,2268
268,3229,1258160512,1,1,0,2268
268,3229,1258160522,1,1,0,2268
268,3229,1258160532,1,1,0,2268
268,3229,1258160542,1,1,0,2268
268,3229,1258160552,1,1,0,2268
268,3229,1258160562,1,1,0,2268
268,3229,1258160572,1,1,0,2268
268,3229,1258160582,1,1,0,2268
268,3229,1258160592,1,1,0,2268
268,3229,1258160602,1,1,0,2268
268,3229,1258160612,1,1,0,2268
268,3229,1258160622,1,1,0,2268
268,3229,1258160632,1,1,0,2268
268,3229,1258160642,1,1,0,2268
268,3229,1258160652,1,1,0,2268
268,3229,1258160662,1,1,0,2268
268,3229,1258160672,1,1,0,2268
268,3229,1258160682,1,1,0,2268
268,3229,1258160692,1,1,0,2268
268,3229,1258160702,1,1,0,2268
268,3229,1258160712,1,1,0,2268
268,3229,1258160722,1,1,0,2268
268,3229,1258160732,1,1,0,2268
268,3229,1258160742,1,1,0,2268
268,3229,1258160752,1,1,0,2268
268,3229,1258160762,1,1,0,2268
268,3229,1258160772,1,1,0,2268
268,3229,1258160782,1,1,0,2268
268,3229,1258160792,1,1,0,2268
268,3229,1258160802,1,1,0,2268
268,3229,1258160812,1,1,0,2268
268,3229,1258160822,1,1,0,2268
268,3229,1258160832,1,1,0,2268
268,3229,1258160842,1,1,0,2268
268,3229,1258160852,1,1,0,2268
268,3229,1258160862,1,1,0,2268
268,3229,1258160872,1,1,0,2268
268,3229,1258160882,1,1,0,2268
268,3229,1258160892,1,1,0,2268
268,3229,1258160902,1,1,0,2268
268,3229,1258160912,1,1,0,2268
268,3229,1258160922,1,1,0,2268
268,3229,1258160932,1,1,0,2268
268,3229,1258160952,1,1,0,2268
268,3229,1258160962,1,1,0,2268
268,3229,1258160972,1,1,0,2268
268,3229,1258160982,1,1,0,2268
268,3229,1258160992,1,1,0,2268
268,3229,1258161002,1,1,0,2268
268,3229,1258161012,1,1,0,2268
268,3229,1258161022,1,1,0,2268
268,3229,1258161032,1,1,0,2268
268,3229,1258161042,1,1,0,2268
268,3229,1258161052,1,1,0,2268
268,3229,1258161062,1,1,0,2268
268,3229,1258161072,1,1,0,2268
268,3229,1258161082,1,1,0,2268
268,3229,1258161092,1,1,0,2268
268,3229,1258161102,1,1,0,2268
268,3229,1258161112,1,1,0,2268
268,3229,1258161122,1,1,0,2268
268,3229,1258161132,1,1,0,2268
268,3229,1258161142,1,1,0,2268
268,3229,1258161152,1,1,0,2268
268,3229,1258161162,1,1,0,2268
268,3229,1258161172,1,1,0,2268
268,3229,1258161182,1,1,0,2268
268,3229,1258161192,1,1,0,2268
268,3229,1258161202,1,1,0,2268
268,3229,1258161212,1,1,0,2268
268,3229,1258161222,1,1,0,2268
268,3229,1258161232,1,1,0,2268
268,3229,1258161242,1,1,0,2268
268,3229,1258161252,1,1,0,2268
268,3229,1258161262,1,1,0,2268
268,3229,1258161272,1,1,0,2268
268,3229,1258161282,1,1,0,2268
268,3229,1258161292,1,1,0,2268
268,3229,1258161302,1,1,0,2268
268,3229,1258161312,1,1,0,2268
268,3229,1258161322,1,1,0,2268
268,3229,1258161332,1,1,0,2268
268,3229,1258161342,1,1,0,2268
268,3229,1258161352,1,1,0,2268
268,3229,1258161362,1,1,0,2268
268,3229,1258161372,1,1,0,2268
268,3229,1258161382,1,1,0,2268
268,3229,1258161392,1,1,0,2268
268,3229,1258161402,1,1,0,2268
268,3229,1258161412,1,1,0,2268
268,3229,1258161422,1,1,0,2268
268,3229,1258161432,1,1,0,2268
268,3229,1258161442,1,1,0,2268
268,3229,1258161452,1,1,0,2268
277,3229,1258053021,0,1,0,1277
277,3229,1258053031,0,1,0,1277
277,3229,1258053041,0,1,0,1277
277,3229,1258053051,0,1,0,1277
277,3229,1258053061,0,1,0,1277
277,3229,1258053071,0,1,0,1277
277,3229,1258053081,0,1,0,1277
277,3229,1258053091,0,1,0,1277
277,3229,1258053101,0,1,0,1277
277,3229,1258053111,0,1,0,1277
277,3229,1258053121,0,1,0,1277
277,3229,1258053141,0,1,0,1277
277,3229,1258053151,0,1,0,1277
277,3229,1258053161,0,1,1,1277
277,3229,1258053181,0,1,1,1277
277,3229,1258053191,0,1,1,1277
277,3229,1258053201,0,1,1,1277
277,3229,1258053211,0,1,1,1277
277,3229,1258053221,0,1,1,1277
277,3229,1258053231,0,1,1,1277
277,3229,1258053241,0,1,1,1277
277,3229,1258053251,0,1,1,1277
277,3229,1258053012,1,1,0,2277
277,3229,1258053022,1,1,0,2277
277,3229,1258053042,1,1,0,2277
277,3229,1258053052,1,1,0,2277
277,3229,1258053062,1,1,0,2277
277,3229,1258053072,1,1,0,2277
277,3229,1258053082,1,1,0,2277
277,3229,1258053092,1,1,0,2277
277,3229,1258053102,1,1,0,2277
277,3229,1258053112,1,1,0,2277
277,3229,1258053122,1,1,0,2277
277,3229,1258053132,1,1,0,2277
277,3229,1258053142,1,1,0,2277
277,3229,1258053172,1,1,1,2277
277,3229,1258053182,1,1,1,2277
277,3229,1258053192,1,1,1,2277
277,3229,1258053202,1,1,1,2277
277,3229,1258053212,1,1,1,2277
277,3229,1258053222,1,1,1,2277
277,3229,1258053232,1,1,1,2277
277,3229,1258053242,1,1,1,2277
277,3229,1258053252,1,1,1,2277
285,3229,1258085441,0,1,0,1285
285,3229,1258085451,0,1,0,1285
285,3229,1258085461,0,1,0,1285
285,3229,1258085471,0,1,0,1285
285,3229,1258085481,0,1,0,1285
285,3229,1258085491,0,1,0,1285
285,3229,1258085501,0,1,0,1285
285,3229,1258085511,0,1,0,1285
285,3229,1258085521,0,1,0,1285
285,3229,1258085531,0,1,0,1285
285,3229,1258085541,0,1,0,1285
285,3229,1258085551,0,1,0,1285
285,3229,1258085561,0,1,0,1285
285,3229,1258085571,0,1,0,1285
285,3229,1258085581,0,1,0,1285
285,3229,1258085591,0,1,0,1285
285,3229,1258085601,0,1,0,1285
285,3229,1258085611,0,1,0,1285
285,3229,1258085621,0,1,0,1285
285,3229,1258085631,0,1,0,1285
285,3229,1258085641,0,1,0,1285
285,3229,1258085651,0,1,0,1285
285,3229,1258085661,0,1,0,1285
285,3229,1258085671,0,1,0,1285
285,3229,1258085681,0,1,0,1285
285,3229,1258085691,0,1,0,1285
285,3229,1258085701,0,1,0,1285
285,3229,1258085711,0,1,0,1285
285,3229,1258085721,0,1,0,1285
285,3229,1258085731,0,1,0,1285
285,3229,1258085741,0,1,0,1285
285,3229,1258085751,0,1,0,1285
285,3229,1258085761,0,1,0,1285
285,3229,1258085771,0,1,0,1285
285,3229,1258085781,0,1,0,1285
285,3229,1258085791,0,1,0,1285
285,3229,1258085801,0,1,0,1285
285,3229,1258085811,0,1,0,1285
285,3229,1258085821,0,1,0,1285
285,3229,1258085442,1,1,0,2285
285,3229,1258085452,1,1,0,2285
285,3229,1258085462,1,1,0,2285
285,3229,1258085472,1,1,0,2285
285,3229,1258085482,1,1,0,2285
285,3229,1258085492,1,1,0,2285
285,3229,1258085502,1,1,0,2285
285,3229,1258085512,1,1,0,2285
285,3229,1258085522,1,1,0,2285
285,3229,1258085532,1,1,0,2285
285,3229,1258085542,1,1,0,2285
285,3229,1258085552,1,1,0,2285
285,3229,1258085562,1,1,0,2285
285,3229,1258085572,1,1,0,2285
285,3229,1258085582,1,1,0,2285
285,3229,1258085592,1,1,0,2285
285,3229,1258085602,1,1,0,2285
285,3229,1258085612,1,1,0,2285
285,3229,1258085622,1,1,0,2285
285,3229,1258085632,1,1,0,2285
285,3229,1258085642,1,1,0,2285
285,3229,1258085652,1,1,0,2285
285,3229,1258085662,1,1,0,2285
285,3229,1258085672,1,1,0,2285
285,3229,1258085682,1,1,0,2285
285,3229,1258085692,1,1,0,2285
285,3229,1258085702,1,1,0,2285
285,3229,1258085712,1,1,0,2285
285,3229,1258085722,1,1,0,2285
285,3229,1258085732,1,1,0,2285
285,3229,1258085742,1,1,0,2285
285,3229,1258085752,1,1,0,2285
285,3229,1258085762,1,1,0,2285
285,3229,1258085772,1,1,0,2285
285,3229,1258085782,1,1,0,2285
285,3229,1258085792,1,1,0,2285
285,3229,1258085802,1,1,0,2285
285,3229,1258085812,1,1,0,2285
285,3229,1258085822,1,1,0,2285
295,3229,1258056751,0,1,1,1295
295,3229,1258056761,0,1,1,1295
295,3229,1258056771,0,1,1,1295
295,3229,1258056781,0,1,1,1295
295,3229,1258056791,0,1,1,1295
295,3229,1258056801,0,1,1,1295
295,3229,1258056811,0,1,1,1295
295,3229,1258056821,0,1,1,1295
